23467760,The relationship between delusions and violence: findings from the East London first episode psychosis study.,JAMA Psychiatry,Coid JW and Ullrich S and Kallis C and Keers R and Barker D and Cowden F and Stamps R,Missing,"IMPORTANCE: Psychotic persons who are violent often explain their violence as being due to delusions. However, research has failed to confirm associations between delusions and violent behavior. OBJECTIVES: To investigate which delusional beliefs and characteristics are associated with violent behavior during a first episode of psychosis and whether these associations are mediated by affect due to delusions. DESIGN: Population-based epidemiological survey of first-episode psychosis during a 2-year study period. SETTING: Three inner-city boroughs in East London, England. PARTICIPANTS: A total of 458 patients with first-episode psychosis who were 18 to 64 years of age. INTERVENTIONS: Patients were clinically assessed (using the Schedules for Clinical Assessment in Neuropsychiatry and the Maudsley Assessment of Delusions Schedule) and interviewed about their displaying violent behavior while experiencing psychotic symptoms during the 12-month period prior to interview. MAIN OUTCOME MEASURES: Violence was classified at 2 levels of severity: minor and serious violence. RESULTS: The prevalence of violence was 38% during the 12-month period, and 12% of the sample engaged in serious violence. Distinct sets of demographic and comorbid risk factors were associated with minor and serious violence. These were adjusted for in subsequent analyses. Anger was the only affect due to delusions that was positively associated with violence. The population-attributable risk percentage was 30.8% for minor violence and 55.9% for serious violence. A small number of uncommon delusional beliefs demonstrated direct pathways leading to minor violence. Three highly prevalent delusions demonstrated pathways to serious violence mediated by anger due to delusional beliefs: persecution (z = 3.09, P = .002), being spied on (z = 3.03, P = .002), and conspiracy (z = 2.98, P = .002). CONCLUSIONS AND RELEVANCE: Anger due to delusions is a key factor that explains the relationship between violence and acute psychosis. A subset of delusional beliefs may be causally linked to violence, and certain uncommon beliefs demonstrated a direct association with minor violence. Highly prevalent delusional beliefs implying threat were associated with serious violence, but they were mediated by anger.","Adolescent Adult Anger/*physiology Delusions/*physiopathology Female Humans Interview, Psychological London Male Middle Aged Psychotic Disorders/*physiopathology *Schizophrenic Psychology Violence/*psychology Young Adult"
23552714,Laparoscopic vs. open incisional hernia repair: a randomized clinical trial.,JAMA Surg,Eker HH and Hansson BM and Buunen M and Janssen IM and Pierik RE and Hop WC and Bonjer HJ and Jeekel J and Lange JF,erasmusmc,"IMPORTANCE: Incisional hernia is the most frequent surgical complication after laparotomy. Up to 30% of all patients undergoing laparotomy develop an incisional hernia. OBJECTIVE: To compare laparoscopic vs open ventral incisional hernia repair with regard to postoperative pain and nausea, operative results, perioperative and postoperative complications, hospital admission, and recurrence rate. DESIGN: Multicenter randomized controlled trial between May 1999 and December 2006 with a mean follow-up period of 35 months. SETTING: All patients were operated on in a clinical setting at 1 of the 2 participating university medical centers or at the other 8 teaching hospitals. PARTICIPANTS: Two hundred six patients from 10 hospitals were randomized equally to laparoscopic or open mesh repair. Patients with an incisional hernia larger than 3 cm and smaller than 15 cm, either primary or recurrent, were included. Patients were excluded if they had an open abdomen treatment in their medical histories. INTERVENTION: Laparoscopic or open ventral incisional hernia repair. MAIN OUTCOME MEASURES: The primary outcome of the trial was postoperative pain. Secondary outcomes were use of analgesics, perioperative and postoperative complications, operative time, postoperative nausea, length of hospital stay, recurrence, morbidity, and mortality. RESULTS: Median blood loss during the operation was significantly less (10 mL vs 50 mL; P = .05) as well as the number of patients receiving a wound drain (3% vs. 45%; P < .001) in the laparoscopic group. Operative time for the laparoscopic group was longer (100 minutes vs. 76 minutes; P = .001). Perioperative complications were significantly higher after laparoscopy (9% vs. 2%). Visual analog scale scores for pain and nausea, completed before surgery and 3 days and 1 and 4 weeks postoperatively, showed no significant differences between the 2 groups. At a mean follow-up period of 35 months, a recurrence rate of 14% was reported in the open group and 18%, in the laparoscopic group (P = .30). The size of the defect was found to be an independent predictor for recurrence (P < .001). CONCLUSIONS AND RELEVANCE: During the operation, there was less blood loss and less need for a wound drain in the laparoscopic group. However, operative time was longer during laparoscopy. Perioperative complications were significantly higher in the laparoscopic group. Visual analog scores for pain and nausea did not differ between groups. The incidence of a recurrence was similar in both groups. The size of the defect was found to be an independent factor for recurrence of an incisional hernia.","Female Hernia, Ventral/*surgery Herniorrhaphy/*methods Humans *Laparoscopy Male Middle Aged Postoperative Complications/epidemiology"
23545563,Failure to engage hospitalized elderly patients and their families in advance care planning.,JAMA Intern Med,Heyland DK and Barwich D and Pichora D and Dodek P and Lamontagne F and You JJ and Tayler C and Porterfield P and Sinuff T and Simon J,Missing,"IMPORTANCE: Advance care planning can improve patient-centered care and potentially reduce intensification of care at the end of life. OBJECTIVES: To inquire about patients' advance care planning activities before hospitalization and preferences for care from the perspectives of patients and family members, as well as to measure real-time concordance between expressed preferences for care and documentation of those preferences in the medical record. DESIGN: Prospective study. SETTING: Twelve acute care hospitals in Canada. PARTICIPANTS: Elderly patients who were at high risk of dying in the next 6 months and their family members. MAIN OUTCOME MEASURES: Responses to an in-person administered questionnaire and concordance of expressed preferences and orders of care documented in the medical record. RESULTS: Of 513 patients and 366 family members approached, 278 patients (54.2%) and 225 family members (61.5%) consented to participate. The mean ages of patients and family members were 80.0 and 60.8 years, respectively. Before hospitalization, most patients (76.3%) had thought about end-of-life (EOL) care, and only 11.9% preferred life-prolonging care; 47.9% of patients had completed an advance care plan, and 73.3% had formally named a surrogate decision maker for health care. Of patients who had discussed their wishes, only 30.3% had done so with the family physician and 55.3% with any member of the health care team. Agreement between patients' expressed preferences for EOL care and documentation in the medical record was 30.2%. Family members' perspectives were similar to those of patients. CONCLUSIONS AND RELEVANCE: Many elderly patients at high risk of dying and their family members have expressed preferences for medical treatments at the EOL. However, communication with health care professionals and documentation of these preferences remains inadequate. Efforts to reduce this significant medical error of omission are warranted.","Adult *Advance Care Planning/trends *Advance Directives Aged Aged, 80 and over Canada *Family Female Humans *Inpatients Male Medical Records/standards Middle Aged *Patient Preference/statistics & numerical data *Patient-Centered Care/trends Prospective Studies Quality of Life Questionnaires *Terminal Care/methods/trends"
23615681,Delay in surgical treatment and survival after breast cancer diagnosis in young women by race/ethnicity.,JAMA Surg,Smith EC and Ziogas A and Anton-Culver H,Missing,"IMPORTANCE: Breast cancer in women between the ages of 15 and 39 years (adolescents and young adults [AYAs]) constitutes 5% to 6% of all breast cancer cases in the United States. Breast cancer in AYA women has a worse prognosis than in older women. Five-year survival rates are lowest for AYA women, and only a few studies have examined the impact of delay in treatment, race/ethnicity, and other socioeconomic factors on survival in AYA women. OBJECTIVE: To examine the impact of treatment delay time (TDT), race/ethnicity, socioeconomic status, insurance status, cancer stage, and age on the survival from breast cancer among AYA women. DESIGN, SETTING, AND PARTICIPANTS: This is a retrospective case-only study of 8860 AYA breast cancer cases diagnosed from 1997 to 2006 using the California Cancer Registry database. EXPOSURE: Treatment delay time was defined as the number of weeks between the date of diagnosis and date of definitive treatment. Kaplan-Meier estimation was used to generate survival curves, and a multivariate Cox proportional hazards regression model was performed to assess the association of TDT with survival while accounting for covariates (age, race/ethnicity, socioeconomic status, insurance status, cancer stage [American Joint Committee on Cancer], tumor markers, and treatment). MAIN OUTCOMES AND MEASURES: Five-year survival rates for breast cancer as influenced by host factors, tumor factors, and TDT. RESULTS: Treatment delay time more than 6 weeks after diagnosis was significantly different (P < .001) between racial/ethnic groups (Hispanic, 15.3% and African American, 15.3% compared with non-Hispanic white, 8.1%). Women with public or no insurance (17.8%) compared with those with private insurance (9.5%) and women with low socioeconomic status (17.5%) compared with those with high socioeconomic status (7.7%) were shown to have TDT more than 6 weeks. The 5-year survival in women who were treated by surgery and had TDT more than 6 weeks was 80% compared with 90% (P = .005) in those with TDT less than 2 weeks. In multivariate analysis, longer TDT, estrogen receptor negative status, having public or no insurance, and late cancer stage were significant risk factors for shorter survival. CONCLUSIONS: AND RELEVANCE: Young women with breast cancer with a longer TDT have significantly decreased survival time compared with those with a shorter TDT. This adverse impact on survival was more pronounced in African American women, those with public or no insurance, and those with low SES.",Adolescent Adult African Americans Age Factors Breast Neoplasms/ethnology/*mortality/*surgery Female Hispanic Americans Humans Kaplan-Meier Estimate Prognosis Proportional Hazards Models Social Class Survival Analysis Young Adult
23615754,Effect of insurance payer status on the surgical treatment of early stage breast cancer: data analysis from a single health system.,JAMA Surg,Adepoju L and Wanjiku S and Brown M and Qu W and Williams M and Redfern RE and Sferra JJ,Missing,"The effect of insurance payer status on surgical treatment of early stage breast cancer is unclear. This retrospective study examined the effect of insurance payer on mastectomy rates of 1539 women treated within a single health system. Women with Medicaid had significantly larger tumors compared with those with private insurance (PI) at diagnosis (3.3 cm vs 2.1 cm, P &lt; .05) and were more likely to be treated with mastectomy for larger tumors compared with women with PI. However, women with PI were more likely to have mastectomy for smaller tumors; among women with tumors less than 2 cm, 11% with Medicaid underwent mastectomy compared with 47% with PI (P &lt; .05). Overall, when compared with those with PI, women with Medicaid were more likely to receive mastectomy (60% vs 39%, P &lt; .05).","Adolescent Adult Aged Aged, 80 and over Breast Neoplasms/pathology/*surgery Delivery of Health Care, Integrated Female Humans *Insurance, Health Logistic Models Mastectomy Mastectomy, Segmental Medicaid Medicare Middle Aged Retrospective Studies United States Young Adult"
23817961,Prehospital triage to primary stroke centers and rate of stroke thrombolysis.,JAMA Neurol,Prabhakaran S and O'Neill K and Stein-Spencer L and Walter J and Alberts MJ,Missing,"IMPORTANCE: Implementation of prehospital stroke triage is a public policy intervention that can have an immediate impact on acute stroke care in a region. OBJECTIVE To evaluate the impact that a citywide policy recommending prehospital triage of patients with suspected stroke to the nearest primary stroke center had on intravenous tissue plasminogen activator (tPA) use in Chicago, Illinois. DESIGN: Retrospective multicenter cohort study from September 1, 2010, to August 31, 2011 (6 months before and after intervention that began March 1, 2011). SETTING: Ten primary stroke center hospitals in Chicago. PATIENTS: All admitted patients with stroke and transient ischemic attack. INTERVENTION Prehospital triage policy of patients with stroke to primary stroke centers. MAIN OUTCOMES AND MEASURES: Intravenous tPA use (measured as a fraction of patients with ischemic strokes arriving through the emergency department). RESULTS There were 1075 stroke and transient ischemic attack admissions in the pretriage period and 1172 in the posttriage period. Patient demographic characteristics including age, sex, and risk factors were similar between the 2 periods (mean age, 65 years; 53% female). Compared with the pretriage period, use of emergency medical services increased from 30.2% to 38.1% (P < .001) and emergency medical services prenotification increased from 65.5% to 76.5% (P = .001) after implementation. Rates of intravenous tPA use were 3.8% and 10.1% (P < .001) and onset-to-treatment times decreased from 171.7 to 145.7 minutes (P = .03) in the pretriage and posttriage periods, respectively. Stroke unit admission, symptomatic intracranial hemorrhage rates, and in-hospital mortality were not significantly different between periods. Adjusting for mode of arrival, prehospital notification, and onset-to-arrival time, the posttriage period was independently associated with increased tPA use for patients with ischemic stroke presenting through the emergency department (adjusted odds ratio = 2.21; 95% CI, 1.34-3.64). CONCLUSIONS AND RELEVANCE: Implementation of a prehospital stroke triage policy in Chicago resulted in significant improvements in emergency medical services use and prenotification and more than doubled intravenous tPA use at primary stroke centers.","Adult Aged Aged, 80 and over Chicago Cohort Studies Emergency Service, Hospital Female Fibrinolytic Agents/*therapeutic use Health Services Accessibility Humans Male Middle Aged Retrospective Studies Stroke/*drug therapy/prevention & control Thrombolytic Therapy/methods Tissue Plasminogen Activator/administration & dosage/*therapeutic use *Triage"
23896931,Infant feeding and childhood cognition at ages 3 and 7 years: Effects of breastfeeding duration and exclusivity.,JAMA Pediatr,Belfort MB and Rifas-Shiman SL and Kleinman KP and Guthrie LB and Bellinger DC and Taveras EM and Gillman MW and Oken E,Missing,"IMPORTANCE: Breastfeeding may benefit child cognitive development, but few studies have quantified breastfeeding duration or exclusivity, nor has any study to date examined the role of maternal diet during lactation on child cognition. OBJECTIVES: To examine relationships of breastfeeding duration and exclusivity with child cognition at ages 3 and 7 years and to evaluate the extent to which maternal fish intake during lactation modifies associations of infant feeding with later cognition. DESIGN, SETTING, AND PARTICIPANTS: Prospective cohort study (Project Viva), a US prebirth cohort that enrolled mothers from April 22, 1999, to July 31, 2002, and followed up children to age 7 years, including 1312 Project Viva mothers and children. MAIN EXPOSURE: Duration of any breastfeeding to age 12 months. MAIN OUTCOMES AND MEASURES: Child receptive language assessed with the Peabody Picture Vocabulary Test at age 3 years, Wide Range Assessment of Visual Motor Abilities at ages 3 and 7 years, and Kaufman Brief Intelligence Test and Wide Range Assessment of Memory and Learning at age 7 years. RESULTS: Adjusting for sociodemographics, maternal intelligence, and home environment in linear regression, longer breastfeeding duration was associated with higher Peabody Picture Vocabulary Test score at age 3 years (0.21; 95% CI, 0.03-0.38 points per month breastfed) and with higher intelligence on the Kaufman Brief Intelligence Test at age 7 years (0.35; 0.16-0.53 verbal points per month breastfed; and 0.29; 0.05-0.54 nonverbal points per month breastfed). Breastfeeding duration was not associated with Wide Range Assessment of Memory and Learning scores. Beneficial effects of breastfeeding on the Wide Range Assessment of Visual Motor Abilities at age 3 years seemed greater for women who consumed 2 or more servings of fish per week (0.24; 0.00-0.47 points per month breastfed) compared with less than 2 servings of fish per week (-0.01; -0.22 to 0.20 points per month breastfed) (P = .16 for interaction). CONCLUSIONS AND RELEVANCE: Our results support a causal relationship of breastfeeding duration with receptive language and verbal and nonverbal intelligence later in life.","Adult Breast Feeding/*psychology Child *Child Development Child, Preschool *Cognition *Diet Diet Surveys Female Follow-Up Studies Humans Infant Infant, Newborn Lactation Linear Models Male *Maternal Nutritional Physiological Phenomena Multivariate Analysis Prospective Studies Psychological Tests *Seafood Time Factors"
23925927,Firearm injuries and death: the cost of shooting in the dark.,JAMA Psychiatry,Rosenberg ML,Missing,Missing,"*Firearms Humans Research Wounds, Gunshot/*epidemiology/*mortality/prevention & control"
23999898,"Trends in the earnings of male and female health care professionals in the United States, 1987 to 2010.",JAMA Intern Med,Seabury SA and Chandra A and Jena AB,Missing,Missing,Female Health Personnel/*economics Humans Income/*trends Male Retrospective Studies Sex Factors United States
24000073,Cholesterol level and stroke: a complex relationship.,JAMA Intern Med,Willey J and Gonzalez-Castellon M,Missing,Missing,Cholesterol/*blood Dyslipidemias/blood/*complications/drug therapy Humans Hydroxymethylglutaryl-CoA Reductase Inhibitors/therapeutic use Stroke/blood/*complications
24686493,Protective effects of parental monitoring of children's media use: a prospective study.,JAMA Pediatr,Gentile DA and Reimer RA and Nathanson AI and Walsh DA and Eisenmann JC,Missing,"IMPORTANCE: Children spend more time with electronic media than they do in any other activity, aside from sleep. Many of the negative effects that stem from media exposure may be reduced by parental monitoring of children's media use; however, there lacks a clear understanding of the mechanisms and extent of these protective effects. OBJECTIVE: To determine the prospective effects of parental monitoring of children's media on physical, social, and academic outcomes. DESIGN, SETTING, AND PARTICIPANTS: Prospective cohort design. Data were collected by in-home and in-school surveys in 2 communities in Iowa and Minnesota, where 1323 third- (n = 430), fourth- (n = 446), and fifth- (n = 423) grade students participated. A primary caregiver and teachers also provided data about the student. INTERVENTIONS: Participants in the current study were recruited to participate in a social ecological model-based obesity prevention program. MAIN OUTCOMES AND MEASURES: Body mass index, average weekly sleep, school performance, prosocial behavior, and aggressive behavior. RESULTS Structural equation modeling revealed that parental monitoring of children's media influences children's sleep, school performance, and prosocial and aggressive behaviors and that these effects are mediated through total screen time and exposure to media violence. CONCLUSIONS AND RELEVANCE: Parental monitoring of media has protective effects on a wide variety of academic, social, and physical child outcomes. Pediatricians and physicians are uniquely positioned to provide scientifically based recommendations to families; encouraging parents to monitor children's media carefully can have a wide range of health benefits for children.",Aggression Body Mass Index Computers/*statistics & numerical data Educational Status Female Humans Iowa Male Minnesota *Parenting Prospective Studies *Sleep *Social Behavior Television/*statistics & numerical data Time Factors Video Games/*statistics & numerical data Violence
